Roll: 1201ME11
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.020408163265307,49,49,8.020408163265307
2,44,44,7.2727272727272725,93,93,7.666666666666667
3,47,47,8.23404255319149,140,140,7.857142857142857
4,49,49,8.653061224489797,189,189,8.063492063492063
5,52,52,8.26923076923077,241,241,8.107883817427386
6,46,46,7.913043478260869,287,287,8.076655052264808
7,40,40,8.9,327,327,8.17737003058104
8,40,40,9.0,367,367,8.267029972752043
