Roll: 1301ME15
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.020408163265306,49,49,7.020408163265306
2,44,44,5.9772727272727275,93,93,6.526881720430108
3,47,47,6.404255319148936,140,140,6.485714285714286
4,49,49,7.1020408163265305,189,189,6.645502645502646
5,46,46,5.869565217391305,235,235,6.493617021276596
6,46,46,6.217391304347826,281,281,6.448398576512456
7,40,40,7.4,321,321,6.566978193146418
8,40,40,6.7,361,361,6.581717451523546
