Roll: 1201ME32
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,4.775510204081633,49,49,4.775510204081633
2,44,44,4.954545454545454,93,93,4.860215053763441
3,47,47,5.276595744680851,140,140,5.0
4,49,49,6.122448979591836,189,189,5.291005291005291
5,52,52,5.8076923076923075,241,241,5.402489626556017
6,46,46,5.217391304347826,287,287,5.372822299651568
7,40,40,6.5,327,327,5.510703363914373
8,40,40,6.95,367,367,5.667574931880109
