Roll: 1001ME02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.959183673469388,49,49,7.959183673469388
2,44,44,7.295454545454546,93,93,7.645161290322581
3,47,47,7.659574468085107,140,140,7.65
4,49,49,7.73469387755102,189,189,7.671957671957672
5,46,46,8.782608695652174,235,235,7.889361702127659
6,46,46,9.782608695652174,281,281,8.199288256227758
7,40,40,8.85,321,321,8.280373831775702
8,40,40,8.65,361,361,8.321329639889196
