Roll: 0801ME34
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.653061224489796,49,49,7.653061224489796
2,44,44,6.954545454545454,93,93,7.32258064516129
3,47,47,7.851063829787234,140,140,7.5
4,49,49,7.714285714285714,189,189,7.555555555555555
5,46,46,6.608695652173913,235,235,7.370212765957447
6,46,46,7.043478260869565,281,281,7.316725978647687
7,40,40,8.55,321,321,7.470404984423676
8,40,40,7.45,361,361,7.468144044321329
