Roll: 0901CS33
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.183673469387755,49,49,6.183673469387755
2,44,44,5.704545454545454,93,93,5.956989247311828
3,43,43,6.255813953488372,136,136,6.051470588235294
4,47,47,6.659574468085107,183,183,6.2076502732240435
5,42,42,6.428571428571429,225,225,6.248888888888889
6,40,40,5.875,265,265,6.192452830188679
7,41,41,6.512195121951219,306,306,6.235294117647059
8,40,40,6.15,346,346,6.22543352601156
