Roll: 1101CS30
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.16326530612245,49,49,8.16326530612245
2,44,44,8.136363636363637,93,93,8.150537634408602
3,43,43,7.906976744186046,136,136,8.073529411764707
4,47,47,7.8936170212765955,183,183,8.027322404371585
5,48,48,7.395833333333333,231,231,7.896103896103896
6,40,40,7.7,271,271,7.867158671586716
7,41,41,8.073170731707316,312,312,7.894230769230769
8,40,40,7.45,352,352,7.84375
