Roll: 0901CS28
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,9.183673469387756,49,49,9.183673469387756
2,44,44,9.045454545454545,93,93,9.118279569892474
3,43,43,9.86046511627907,136,136,9.352941176470589
4,47,47,9.638297872340425,183,183,9.426229508196721
5,42,42,10.0,225,225,9.533333333333333
6,40,40,9.425,265,265,9.516981132075472
7,41,41,9.804878048780488,306,306,9.555555555555555
8,40,40,8.7,346,346,9.45664739884393
