Roll: 1101CS33
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.285714285714286,49,49,8.285714285714286
2,44,44,8.477272727272727,93,93,8.376344086021506
3,43,43,9.0,136,136,8.573529411764707
4,47,47,8.042553191489361,183,183,8.437158469945356
5,48,48,8.791666666666666,231,231,8.51082251082251
6,40,40,9.275,271,271,8.623616236162361
7,41,41,8.853658536585366,312,312,8.653846153846153
8,40,40,8.1,352,352,8.590909090909092
