Roll: 0901CS05
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.551020408163265,49,49,6.551020408163265
2,44,44,6.9772727272727275,93,93,6.752688172043011
3,43,43,6.604651162790698,136,136,6.705882352941177
4,47,47,6.872340425531915,183,183,6.748633879781421
5,42,42,7.5,225,225,6.888888888888889
6,40,40,8.2,265,265,7.086792452830188
7,41,41,8.902439024390244,306,306,7.330065359477124
8,40,40,8.95,346,346,7.517341040462428
