Roll: 0801CS01
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.959183673469388,49,49,7.959183673469388
2,44,44,6.818181818181818,93,93,7.419354838709677
3,43,43,8.0,136,136,7.602941176470588
4,47,47,8.0,183,183,7.704918032786885
5,42,42,7.928571428571429,225,225,7.746666666666667
6,40,40,7.25,265,265,7.6716981132075475
7,41,41,8.682926829268293,306,306,7.80718954248366
8,40,40,8.95,346,346,7.9393063583815024
