Roll: 1301CS56
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.46938775510204,49,49,8.46938775510204
2,44,44,8.318181818181818,93,93,8.397849462365592
3,43,43,8.69767441860465,136,136,8.492647058823529
4,47,47,8.319148936170214,183,183,8.448087431693988
5,48,48,9.5,231,231,8.666666666666666
6,40,40,8.45,271,271,8.634686346863468
7,41,41,9.317073170731707,312,312,8.724358974358974
8,40,40,9.4,352,352,8.801136363636363
