Roll: 1311CS04
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.8,40,40,8.8
2,44,44,8.318181818181818,84,84,8.547619047619047
3,50,50,8.8,134,134,8.64179104477612
4,45,45,9.0,179,179,8.731843575418994
