Roll: 1001ME32
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.224489795918368,49,49,8.224489795918368
2,44,44,7.636363636363637,93,93,7.946236559139785
3,47,47,7.957446808510638,140,140,7.95
4,49,49,8.571428571428571,189,189,8.11111111111111
5,46,46,7.739130434782608,235,235,8.038297872340426
6,46,46,9.217391304347826,281,281,8.231316725978647
7,40,40,8.75,321,321,8.29595015576324
8,40,40,9.55,361,361,8.434903047091412
