Roll: 1211MC07
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,7.85,40,40,7.85
2,40,40,8.95,80,80,8.4
3,50,50,10.0,130,130,9.015384615384615
4,45,45,9.0,175,175,9.01142857142857
