Roll: 1101ME34
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.551020408163266,49,49,8.551020408163266
2,44,44,8.704545454545455,93,93,8.623655913978494
3,47,47,8.851063829787234,140,140,8.7
4,49,49,8.387755102040817,189,189,8.619047619047619
5,52,52,7.923076923076923,241,241,8.468879668049793
6,46,46,8.73913043478261,287,287,8.512195121951219
7,40,40,8.7,327,327,8.535168195718654
8,40,40,8.4,367,367,8.520435967302452
