Roll: 1311MC13
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.05,40,40,8.05
2,44,44,6.818181818181818,84,84,7.404761904761905
3,50,50,8.0,134,134,7.626865671641791
4,45,45,9.0,179,179,7.972067039106145
