Roll: 1101CS15
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.673469387755102,49,49,7.673469387755102
2,44,44,7.5,93,93,7.591397849462366
3,43,43,7.232558139534884,136,136,7.477941176470588
4,47,47,7.319148936170213,183,183,7.437158469945355
5,48,48,6.645833333333333,231,231,7.2727272727272725
6,40,40,6.775,271,271,7.199261992619927
7,41,41,7.878048780487805,312,312,7.288461538461538
8,40,40,7.25,352,352,7.284090909090909
