Roll: 0801ME29
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.551020408163265,49,49,7.551020408163265
2,44,44,7.136363636363637,93,93,7.354838709677419
3,47,47,8.787234042553191,140,140,7.835714285714285
4,49,49,8.53061224489796,189,189,8.015873015873016
5,46,46,8.434782608695652,235,235,8.097872340425532
6,46,46,8.478260869565217,281,281,8.160142348754448
7,40,40,9.85,321,321,8.370716510903426
8,40,40,8.95,361,361,8.434903047091412
