Roll: 1201CS36
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.346938775510204,49,49,7.346938775510204
2,44,44,7.454545454545454,93,93,7.397849462365591
3,43,43,7.093023255813954,136,136,7.301470588235294
4,47,47,7.191489361702128,183,183,7.273224043715847
5,48,48,8.541666666666666,231,231,7.536796536796537
6,40,40,8.95,271,271,7.745387453874539
7,41,41,8.707317073170731,312,312,7.871794871794871
8,40,40,8.55,352,352,7.948863636363637
