Roll: 1311CS01
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.55,40,40,8.55
2,44,44,8.272727272727273,84,84,8.404761904761905
3,50,50,9.8,134,134,8.925373134328359
4,45,45,9.0,179,179,8.94413407821229
