Roll: 1201CS20
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.714285714285714,49,49,7.714285714285714
2,44,44,8.386363636363637,93,93,8.03225806451613
3,43,43,9.116279069767442,136,136,8.375
4,47,47,8.446808510638299,183,183,8.39344262295082
5,48,48,9.083333333333334,231,231,8.536796536796537
6,40,40,9.375,271,271,8.660516605166052
7,41,41,9.073170731707316,312,312,8.71474358974359
8,40,40,9.25,352,352,8.775568181818182
