Roll: 1301ME30
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.46938775510204,49,49,8.46938775510204
2,44,44,7.818181818181818,93,93,8.161290322580646
3,47,47,9.191489361702128,140,140,8.507142857142858
4,49,49,8.959183673469388,189,189,8.624338624338625
5,46,46,9.043478260869565,235,235,8.706382978723404
6,46,46,9.478260869565217,281,281,8.832740213523131
7,40,40,9.6,321,321,8.928348909657322
8,40,40,9.45,361,361,8.986149584487535
