Roll: 1201CS13
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.653061224489796,49,49,6.653061224489796
2,44,44,6.545454545454546,93,93,6.602150537634409
3,43,43,7.255813953488372,136,136,6.8088235294117645
4,47,47,6.787234042553192,183,183,6.80327868852459
5,48,48,8.3125,231,231,7.116883116883117
6,40,40,7.75,271,271,7.210332103321033
7,41,41,8.121951219512194,312,312,7.330128205128205
8,40,40,8.1,352,352,7.417613636363637
