Roll: 1201ME39
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,4.612244897959184,49,49,4.612244897959184
2,44,36,4.0227272727272725,93,85,4.333333333333333
3,47,41,4.382978723404255,140,126,4.35
4,49,43,4.816326530612245,189,169,4.470899470899471
