Roll: 1301CS06
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,5.836734693877551,49,49,5.836734693877551
2,44,44,7.159090909090909,93,93,6.462365591397849
3,43,43,5.883720930232558,136,136,6.279411764705882
4,47,47,6.127659574468085,183,183,6.240437158469946
5,42,42,6.5,225,225,6.288888888888889
6,40,40,6.3,265,265,6.290566037735849
7,41,41,6.682926829268292,306,306,6.3431372549019605
8,40,40,6.8,346,346,6.395953757225434
