Roll: 1101CS12
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,4.714285714285714,49,49,4.714285714285714
2,44,44,5.318181818181818,93,93,5.0
3,43,43,6.186046511627907,136,136,5.375
4,47,47,5.468085106382978,183,183,5.398907103825136
5,48,48,7.104166666666667,231,231,5.753246753246753
6,40,40,7.575,271,271,6.022140221402214
7,41,41,7.463414634146342,312,312,6.211538461538462
8,40,40,6.7,352,352,6.267045454545454
