Roll: 1311MC08
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,10.0,40,40,10.0
2,44,44,9.227272727272727,84,84,9.595238095238095
3,50,50,10.0,134,134,9.746268656716419
4,45,45,9.0,179,179,9.558659217877095
