Roll: 1211MC02
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,9.4,40,40,9.4
2,40,40,9.1,80,80,9.25
3,50,50,10.0,130,130,9.538461538461538
4,45,45,10.0,175,175,9.657142857142857
