Roll: 1311MC12
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,7.2,40,40,7.2
2,44,44,6.545454545454546,84,84,6.857142857142857
3,50,50,9.0,134,134,7.656716417910448
4,45,45,9.0,179,179,7.994413407821229
