Roll: 1201CS43
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,9.10204081632653,49,49,9.10204081632653
2,44,44,8.613636363636363,93,93,8.870967741935484
3,43,43,8.325581395348838,136,136,8.698529411764707
4,47,47,8.319148936170214,183,183,8.601092896174864
5,48,48,8.958333333333334,231,231,8.675324675324676
6,40,40,8.65,271,271,8.671586715867159
7,41,41,8.121951219512194,312,312,8.599358974358974
8,40,40,7.85,352,352,8.514204545454545
