Roll: 1311MC16
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.1,40,40,8.1
2,44,44,8.454545454545455,84,84,8.285714285714286
3,50,50,9.2,134,134,8.626865671641792
4,45,45,10.0,179,179,8.972067039106145
