Roll: 1301ME46
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.1020408163265305,49,49,7.1020408163265305
2,44,44,6.886363636363637,93,93,7.0
3,47,47,7.659574468085107,140,140,7.2214285714285715
4,49,49,7.530612244897959,189,189,7.301587301587301
5,46,46,7.391304347826087,235,235,7.319148936170213
6,46,46,7.173913043478261,281,281,7.295373665480427
7,40,40,8.25,321,321,7.414330218068536
8,40,40,7.95,361,361,7.473684210526316
