Roll: 0901CS07
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.89795918367347,49,49,8.89795918367347
2,44,44,8.363636363636363,93,93,8.64516129032258
3,43,43,9.372093023255815,136,136,8.875
4,47,47,7.9787234042553195,183,183,8.6448087431694
5,42,42,7.809523809523809,225,225,8.488888888888889
6,40,40,6.95,265,265,8.256603773584906
7,41,41,6.512195121951219,306,306,8.022875816993464
8,40,40,7.25,346,346,7.933526011560693
