Roll: 1311CS11
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.25,40,40,8.25
2,44,44,7.909090909090909,84,84,8.071428571428571
3,50,50,9.8,134,134,8.716417910447761
4,45,45,9.0,179,179,8.787709497206704
