Roll: 1201ME22
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.63265306122449,49,49,8.63265306122449
2,44,44,8.0,93,93,8.333333333333334
3,47,47,8.319148936170214,140,140,8.32857142857143
4,49,49,8.89795918367347,189,189,8.476190476190476
5,52,52,8.461538461538462,241,241,8.473029045643154
6,46,46,8.608695652173912,287,287,8.494773519163763
7,40,40,8.5,327,327,8.495412844036696
8,40,40,8.95,367,367,8.544959128065395
