Roll: 1001CS14
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.591836734693878,49,49,6.591836734693878
2,44,44,6.886363636363637,93,93,6.731182795698925
3,43,43,6.837209302325581,136,136,6.764705882352941
4,47,47,7.553191489361702,183,183,6.967213114754099
5,42,42,6.761904761904762,225,225,6.928888888888889
6,40,40,6.3,265,265,6.833962264150943
7,41,41,6.121951219512195,306,306,6.738562091503268
8,40,40,5.25,346,346,6.566473988439307
