Roll: 0901ME17
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.653061224489796,49,49,7.653061224489796
2,44,44,6.7272727272727275,93,93,7.21505376344086
3,47,47,6.48936170212766,140,140,6.9714285714285715
4,49,49,6.061224489795919,189,189,6.735449735449736
5,46,46,6.086956521739131,235,235,6.608510638297872
6,46,46,6.478260869565218,281,281,6.587188612099644
7,40,40,8.35,321,321,6.806853582554517
8,40,40,8.2,361,361,6.961218836565097
