Roll: 1311CS12
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,40,40,8.65,40,40,8.65
2,44,44,8.0,84,84,8.30952380952381
3,50,50,9.8,134,134,8.865671641791044
4,45,45,9.0,179,179,8.899441340782124
