Roll: 0801ME05
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.89795918367347,49,49,8.89795918367347
2,44,44,8.886363636363637,93,93,8.89247311827957
3,47,47,9.553191489361701,140,140,9.114285714285714
4,49,49,9.571428571428571,189,189,9.232804232804233
5,46,46,9.608695652173912,235,235,9.306382978723404
6,46,46,9.869565217391305,281,281,9.398576512455517
7,40,40,9.9,321,321,9.461059190031152
8,40,40,9.85,361,361,9.504155124653739
