Roll: 1001ME38
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,5.244897959183674,49,49,5.244897959183674
2,44,44,5.181818181818182,93,93,5.21505376344086
3,47,47,5.382978723404255,140,140,5.271428571428571
4,49,49,5.612244897959184,189,189,5.35978835978836
5,52,52,4.6923076923076925,241,241,5.215767634854772
6,46,46,5.739130434782608,287,287,5.299651567944251
7,40,40,5.7,327,327,5.348623853211009
8,40,40,5.85,367,367,5.4032697547683926
