Roll: 1301ME42
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.020408163265307,49,49,8.020408163265307
2,44,44,8.318181818181818,93,93,8.161290322580646
3,47,47,7.872340425531915,140,140,8.064285714285715
4,49,49,7.591836734693878,189,189,7.941798941798941
5,46,46,6.826086956521739,235,235,7.723404255319149
6,46,46,7.043478260869565,281,281,7.612099644128114
7,40,40,7.9,321,321,7.64797507788162
8,40,40,7.85,361,361,7.670360110803324
