Roll: 1301CS34
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.061224489795919,49,49,6.061224489795919
2,44,44,6.068181818181818,93,93,6.064516129032258
3,43,43,6.674418604651163,136,136,6.257352941176471
4,47,47,6.723404255319149,183,183,6.377049180327869
5,42,42,8.023809523809524,225,225,6.684444444444445
6,40,40,7.5,265,265,6.807547169811321
7,41,41,8.170731707317072,306,306,6.990196078431373
8,40,40,6.65,346,346,6.9508670520231215
