Roll: 1301CS15
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,6.775510204081633,49,49,6.775510204081633
2,44,44,7.159090909090909,93,93,6.956989247311828
3,43,43,6.674418604651163,136,136,6.867647058823529
4,47,47,7.1063829787234045,183,183,6.9289617486338795
5,42,42,8.238095238095237,225,225,7.173333333333333
6,40,40,7.375,265,265,7.203773584905661
7,41,41,7.219512195121951,306,306,7.205882352941177
8,40,40,6.85,346,346,7.164739884393064
