Roll: 1321CS01
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,12,12,7.0,12,12,7.0
2,16,16,8.0,28,28,7.571428571428571
3,12,12,7.5,40,40,7.55
