Roll: 1001ME23
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.0,49,49,8.0
2,44,44,7.5227272727272725,93,93,7.774193548387097
3,47,47,8.425531914893616,140,140,7.992857142857143
4,49,49,8.571428571428571,189,189,8.142857142857142
5,46,46,7.913043478260869,235,235,8.097872340425532
6,46,46,8.73913043478261,281,281,8.202846975088969
7,40,40,9.35,321,321,8.345794392523365
8,40,40,8.85,361,361,8.401662049861496
