Roll: 0901CS25
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,8.26530612244898,49,49,8.26530612244898
2,44,44,8.522727272727273,93,93,8.387096774193548
3,43,43,8.44186046511628,136,136,8.404411764705882
4,47,47,8.617021276595745,183,183,8.459016393442623
5,42,42,8.880952380952381,225,225,8.537777777777778
6,40,40,9.45,265,265,8.675471698113208
7,41,41,9.536585365853659,306,306,8.790849673202615
8,40,40,9.55,346,346,8.878612716763005
