Roll: 1101ME08
Semester,Semester Credits,Semester Credits Cleared,SPI,Total Credits,Total Credits Cleared,CPI
1,49,49,7.040816326530612,49,49,7.040816326530612
2,44,44,6.886363636363637,93,93,6.967741935483871
3,47,47,7.042553191489362,140,140,6.992857142857143
4,49,49,7.469387755102041,189,189,7.116402116402116
5,52,52,6.0,241,241,6.875518672199171
6,46,46,8.26086956521739,287,287,7.097560975609756
7,40,40,7.7,327,327,7.17125382262997
8,40,40,8.1,367,367,7.272479564032698
